time_mult,mem_div,n_through,e_through,time,batch_size
430080,1000,1201.340782122905,None,1.525,1
434176,1000,1199.3812154696132,None,1.543,1
438272,1000,1200.7452054794521,None,1.525,1
442368,1000,1198.8292682926829,None,1.496,1
446464,1000,1200.1720430107528,None,1.548,1
450560,1000,1201.4933333333333,None,1.472,1
454656,1000,1199.6200527704486,None,1.517,1
458752,1000,1200.9214659685863,None,1.506,1
462848,1000,1199.0880829015543,None,1.464,1
466944,1000,1200.3701799485862,None,1.515,1
471040,1000,1201.6326530612246,None,1.504,1
475136,1000,1199.8383838383838,None,1.516,1
479232,1000,1201.0827067669172,None,1.45,1
483328,1000,1199.3250620347394,None,1.537,1
487424,1000,1200.551724137931,None,1.527,1
491520,1000,1201.760391198044,None,1.575,1
495616,1000,1200.0387409200969,None,1.499,1
499712,1000,1201.2307692307693,None,1.541,1
503808,1000,1199.5428571428572,None,1.489,1
507904,1000,1200.7186761229314,None,1.574,1
512000,1000,1201.8779342723005,None,1.524,1
516096,1000,1200.2232558139535,None,1.466,1
520192,1000,1201.367205542725,None,1.5,1
524288,1000,1199.7437070938215,None,1.43,1
532480,1000,1199.2792792792793,None,1.517,1
540672,1000,1201.4933333333333,None,1.53,1
548864,1000,1201.0153172866521,None,1.576,1
557056,1000,1200.551724137931,None,1.587,1
565248,1000,1200.1019108280254,None,1.49,1
573440,1000,1199.6652719665271,None,1.511,1
581632,1000,1201.719008264463,None,1.569,1
589824,1000,1201.2708757637474,None,1.569,1
598016,1000,1200.8353413654618,None,1.476,1
606208,1000,1200.4118811881187,None,1.499,1
614400,1000,1200.0,None,1.488,1
622592,1000,1201.915057915058,None,1.571,1
630784,1000,1201.4933333333333,None,1.537,1
638976,1000,1201.0827067669172,None,1.523,1
647168,1000,1200.682745825603,None,1.493,1
655360,1000,1200.2930402930403,None,1.513,1
663552,1000,1199.9132007233272,None,1.512,1
671744,1000,1201.6887298747763,None,1.53,1
679936,1000,1201.3003533568904,None,1.547,1
688128,1000,1200.9214659685863,None,1.508,1
696320,1000,1200.551724137931,None,1.518,1
704512,1000,1200.190800681431,None,1.528,1
712704,1000,1201.8617200674537,None,1.49,1
720896,1000,1201.4933333333333,None,1.547,1
729088,1000,1201.1334431630971,None,1.487,1
737280,1000,1200.7817589576548,None,1.563,1
745472,1000,1200.438003220612,None,1.48,1
753664,1000,1200.1019108280254,None,1.548,1
761856,1000,1201.6656151419559,None,1.432,1
770048,1000,1201.3229329173166,None,1.566,1
778240,1000,1200.9876543209878,None,1.573,1
786432,1000,1200.6595419847329,None,1.466,1
794624,1000,1200.3383685800604,None,1.499,1
802816,1000,1201.820359281437,None,1.487,1
811008,1000,1201.4933333333333,None,1.644,1
819200,1000,1201.1730205278593,None,1.563,1
827392,1000,1200.8592162554426,None,1.446,1
835584,1000,1200.551724137931,None,1.49,1
843776,1000,1200.2503556187767,None,1.477,1
851968,1000,1201.6473906911142,None,1.58,1
860160,1000,1201.340782122905,None,1.559,1
868352,1000,1201.0401106500692,None,1.517,1
876544,1000,1200.7452054794521,None,1.511,1
884736,1000,1200.4559023066486,None,1.504,1
892928,1000,1201.7873485868101,None,1.536,1
901120,1000,1201.4933333333333,None,1.535,1
909312,1000,1201.2047556142668,None,1.535,1
917504,1000,1200.9214659685863,None,1.494,1
925696,1000,1200.6433203631648,None,1.58,1
933888,1000,1201.915057915058,None,1.539,1
942080,1000,1201.6326530612246,None,1.575,1
950272,1000,1201.3552465233881,None,1.581,1
958464,1000,1201.0827067669172,None,1.562,1
966656,1000,1200.8149068322982,None,1.502,1
974848,1000,1200.551724137931,None,1.495,1
983040,1000,1201.760391198044,None,1.538,1
991232,1000,1201.4933333333333,None,1.509,1
999424,1000,1201.2307692307693,None,1.451,1
1007616,1000,1200.9725864123957,None,1.492,1
1015808,1000,1200.7186761229314,None,1.546,1
1024000,1000,1201.8779342723005,None,1.573,1
1032192,1000,1201.6204889406285,None,1.462,1
1040384,1000,1201.367205542725,None,1.431,1
1048576,1000,1201.1179839633448,None,1.425,1
1064960,1000,1200.6313416009018,None,1.388,1
1081344,1000,1201.4933333333333,None,1.418,1
1097728,1000,1201.0153172866521,None,1.413,1
1114112,1000,1201.8468176914778,None,1.408,1
1130496,1000,1201.3772582359193,None,1.416,1
1146880,1000,1200.9214659685863,None,1.369,1
1163264,1000,1201.719008264463,None,1.431,1
1179648,1000,1201.2708757637474,None,1.417,1
1196032,1000,1200.8353413654618,None,1.419,1
1212416,1000,1201.601585728444,None,1.46,1
1228800,1000,1201.1730205278593,None,1.435,1
1245184,1000,1201.915057915058,None,1.363,1
1261568,1000,1201.4933333333333,None,1.502,1
1277952,1000,1201.0827067669172,None,1.431,1
1294336,1000,1201.7975858867223,None,1.325,1
1310720,1000,1201.3932172318973,None,1.48,1
1327104,1000,1200.9990950226245,None,1.449,1
1343488,1000,1201.6887298747763,None,1.438,1
1359872,1000,1201.3003533568904,None,1.455,1
1376256,1000,1200.9214659685863,None,1.371,1
1392640,1000,1201.5875754961173,None,1.42,1
1409024,1000,1201.2139812446717,None,1.478,1
1425408,1000,1201.8617200674537,None,1.458,1
1441792,1000,1201.4933333333333,None,1.418,1
1458176,1000,1201.1334431630971,None,1.437,1
1474560,1000,1201.760391198044,None,1.436,1
1490944,1000,1201.4053182917003,None,1.421,1
1507328,1000,1201.0581673306772,None,1.453,1
1523712,1000,1201.6656151419559,None,1.467,1
1540096,1000,1201.3229329173166,None,1.416,1
1556480,1000,1201.915057915058,None,1.437,1
1572864,1000,1201.5767761650116,None,1.38,1
1589248,1000,1201.2456538170825,None,1.358,1
1605632,1000,1201.820359281437,None,1.43,1
1622016,1000,1201.4933333333333,None,1.37,1
1638400,1000,1201.1730205278593,None,1.391,1
1654784,1000,1201.7312999273784,None,1.468,1
1671168,1000,1201.4148094895759,None,1.403,1
1687552,1000,1201.1046263345195,None,1.453,1
1703936,1000,1201.6473906911142,None,1.39,1
1720320,1000,1201.340782122905,None,1.397,1
1736704,1000,1201.8712802768166,None,1.431,1
1753088,1000,1201.5681973954763,None,1.428,1
1769472,1000,1201.2708757637474,None,1.429,1
1785856,1000,1201.7873485868101,None,1.385,1
1802240,1000,1201.4933333333333,None,1.442,1
1818624,1000,1201.2047556142668,None,1.475,1
1835008,1000,1201.7079240340538,None,1.461,1
1851392,1000,1201.4224529526282,None,1.503,1
1867776,1000,1201.915057915058,None,1.423,1
1884160,1000,1201.6326530612246,None,1.405,1
1900544,1000,1201.3552465233881,None,1.407,1
1916928,1000,1201.835736677116,None,1.393,1
1933312,1000,1201.561218147918,None,1.433,1
1949696,1000,1201.2914356130623,None,1.544,1
1966080,1000,1201.760391198044,None,1.491,1
1982464,1000,1201.4933333333333,None,1.403,1
1998848,1000,1201.2307692307693,None,1.418,1
2015232,1000,1201.6887298747763,None,1.416,1
2031616,1000,1201.4287403903015,None,1.378,1
2048000,1000,1201.8779342723005,None,1.394,1
2064384,1000,1201.6204889406285,None,1.357,1
2080768,1000,1201.367205542725,None,1.431,1
2097152,1000,1201.8063037249283,None,1.396,1
8388608,1000,1201.8063037249283,None,1.403,1
